id,log_id,risk,incident_category,title,text,source,notes,createdAt,updatedAt
23,LOG-1763286733948-332,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763286733948-332] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T09:52:09.008Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 밤시간대 예약 작업(cron)으로 실행된 nightly_full_backup 작업이 성공적으로 완료되었으며, 오류가 발생하지 않았습니다. 백업 대상(target)은 내부 네트워크 저장소(nas01:/backup/db_full)로 정상적으로 설정되어 있습니다. 로그 내에 외부 전송 또는 민감정보 마스킹 토큰([EMAIL], [PHONE], [CARD], [RRN])이 발견되지 않아 개인정보 유출 가능성이 없습니다.
- 대응 권고: 1. 백업 작업의 무결성을 확인하기 위해 주기적으로 샘플 데이터 검증 수행
2. 백업 저장소의 접근 제어 목록(ACL) 및 암호화 상태 점검
3. cron 작업 설정 파일에 과도한 권한 또는 비인가 명령어 포함 여부 감사

--- 로그 본문 (마스킹됨) ---
2025-11-16T09:52:09.008Z cron[backup] INFO job=nightly_full_backup status=OK duration=353s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T09:52:30.165Z,2025-11-16T09:52:30.165Z
24,LOG-1763286749120-433,High,exfiltration,[High] 오브젝트 스토리지 / exfiltration,"[#LOG-1763286749120-433] 오브젝트 스토리지 / exfiltration

- 발생 시각: 2025-11-16T09:52:24.010Z
- 최종 위험도: High
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: cloud_user 사용자가 internal-docs 버킷 내 project_plan_v2.pdf 객체에 대해 만료 기간(expiry=none) 없이 public-read ACL로 공개 링크를 생성했습니다. 이는 의도치 않은 개인정보 또는 내부 문서 유출(exfiltration)로 이어질 수 있는 위험한 설정입니다.
- 대응 권고: 1. 즉시 해당 공개 링크 삭제 및 버킷 ACL 재설정(최소 권한 원칙 적용). 2. cloud_user 계정에 대한 비정상 행위 여부 추가 조사(최근 활동 로그 확인). 3. S3 버킷에 대한 퍼블릭 액세스 차단 정책 강제 적용 검토. 4. 사용자 보안 교육 강화(내부 문서 외부 공유 금지)

--- 로그 본문 (마스킹됨) ---
2025-11-16T09:52:24.010Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read""",오브젝트 스토리지,,2025-11-16T09:52:30.170Z,2025-11-16T09:52:30.170Z
25,LOG-1763286751766-670,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763286751766-670] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T09:52:27.012Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 정상적인 백업 작업 완료 로그로, 외부에서 민감한 정보를 전송하거나 비정상적인 계정 사용 흔적이 없습니다. NAS 저장소로 전송된 데이터는 암호화된 백업 파일이며, 로그에 [EMAIL], [PHONE], [CARD], [RRN] 등 민감정보 토큰이 포함되어 있지 않습니다.
- 대응 권고: 1) 백업 대상 경로( nas01:/backup/db_full )에 대한 접근 권한 및 암호화 여부 재확인
2) 백업 로그에 민감정보 포함 가능성 주기적으로 감사
3) 작업 성공률 모니터링을 통해 백업 프로세스 이상징후 탐지

--- 로그 본문 (마스킹됨) ---
2025-11-16T09:52:27.012Z cron[backup] INFO job=nightly_full_backup status=OK duration=810s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T09:53:30.092Z,2025-11-16T09:53:30.092Z
26,LOG-1763286755192-203,Medium,credential_abuse,[Medium] 로그인 게이트웨이 / credential_abuse,"[#LOG-1763286755192-203] 로그인 게이트웨이 / credential_abuse

- 발생 시각: 2025-11-16T09:52:30.015Z
- 최종 위험도: Medium
- PII 요약: 민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).
- 위험도 판단 근거: admin01 사용자에 대한 7회의 연속 로그인 실패가 발생했으며, 이는 계정 탈취를 위한 무작위 대입 공격(Brute Force) 시도일 가능성이 있음. lockout=false로 설정되어 있어 계정 잠금 정책이 적용되지 않은 상태에서 추가 공격 가능성이 존재. src_ip=[IP]에서 발생한 접근 시도는 외부 공격자의 계정 악용(credential_abuse) 행위로 의심할 수 있음.
- 대응 권고: 1. 해당 IP([IP])에 대한 접근 차단 및 추가 모니터링 수행. 2. 계정 잠금 정책(lockout) 활성화 검토. 3. 관리자 계정(admin01)의 패스워드 즉시 변경 및 다단계 인증(MFA) 적용. 4. 동일 패턴의 추가 로그인 시도 발생 시 SIEM 시스템에 즉시 경고 트리거 설정.

--- 로그 본문 (마스킹됨) ---
2025-11-16T09:52:30.015Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=7 src_ip=[IP] lockout=false",로그인 게이트웨이,,2025-11-16T09:53:30.102Z,2025-11-16T09:53:30.102Z
27,LOG-1763286760497-939,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763286760497-939] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T09:52:36.008Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 정기적인 백업 작업 로그로, 외부 전송이나 민감정보 노출이 확인되지 않음. 상태(OK), 오류 없음(errors=0), 백업 대상(nas01:/backup/db_full)이 내부 시스템으로 한정되어 있으며, 백업 작업 자체는 정상적인 시스템 운영 활동에 해당함
- 대응 권고: 주기적 백업 작업의 정상 수행 여부 지속 모니터링. 백업 데이터의 암호화 및 접근 제어 상태 점검. 외부 전송 발생 시 추가 조사 필요

--- 로그 본문 (마스킹됨) ---
2025-11-16T09:52:36.008Z cron[backup] INFO job=nightly_full_backup status=OK duration=869s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T09:53:30.109Z,2025-11-16T09:53:30.109Z
28,LOG-1763286763780-988,High,exfiltration,[High] 오브젝트 스토리지 / exfiltration,"[#LOG-1763286763780-988] 오브젝트 스토리지 / exfiltration

- 발생 시각: 2025-11-16T09:52:39.009Z
- 최종 위험도: High
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: cloud_user 사용자가 'internal-docs' 버킷 내 'project_plan_v2.pdf' 객체에 만료 기간 없이(public-read ACL) 공개 링크를 생성했습니다. 내부 문서에 대한 무제한 공개 접근 허용은 의도치 않은 개인정보 유출(exfiltration)로 이어질 수 있는 심각한 보안 취약점입니다.
- 대응 권고: 1. 즉시 생성된 퍼블릭 링크 비활성화 및 ACL 'private'로 변경 2. cloud_user 계정 접근 이력 및 권한 재검토 3. S3 버킷 기본 정책에서 퍼블릭 액세스 차단 설정 강제화 4. 내부 문서 암호화 및 접근 제어 정책 적용 여부 점검

--- 로그 본문 (마스킹됨) ---
2025-11-16T09:52:39.009Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read""",오브젝트 스토리지,,2025-11-16T09:53:30.115Z,2025-11-16T09:53:30.115Z
29,LOG-1763286770106-536,High,exfiltration,[High] 오브젝트 스토리지 / exfiltration,"[#LOG-1763286770106-536] 오브젝트 스토리지 / exfiltration

- 발생 시각: 2025-11-16T09:52:45.009Z
- 최종 위험도: High
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: cloud_user 사용자가 internal-docs 버킷 내 project_plan_v2.pdf 파일에 대해 만료 기한(expiry=none) 없이 public-read ACL로 공개 링크를 생성함. 내부 문서가 외부에 무제한 노출될 위험이 있으며, 이는 명백한 설정 오류(misconfiguration) 또는 의도적 데이터 유출(exfiltration) 가능성으로 판단됨. 일반적으로 내부 문서는 퍼블릭 접근을 허용하지 않아야 함
- 대응 권고: 1. 즉시 공개 링크 비활성화 및 ACL revoke 조치. 2. cloud_user 계정에 대한 접근 이력 추가 조사(최근 7일간 활동 모니터링). 3. S3 버킷 기본 정책 검토: 신규 객체 생성 시 퍼블릭 ACL 차단 규칙 적용 필요. 4. 내부 문서 저장소에 대한 정기적 퍼블릭 액세스 스캔 도입 검토

--- 로그 본문 (마스킹됨) ---
2025-11-16T09:52:45.009Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read""",오브젝트 스토리지,,2025-11-16T09:53:30.122Z,2025-11-16T09:53:30.122Z
30,LOG-1763286775987-615,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763286775987-615] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T09:52:51.008Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 로그 내용은 nightly_full_backup 작업이 정상적으로 완료되었음을 나타내는 시스템 모니터링 정보입니다. 외부 전송, 계정 악용, 설정 오류 또는 민감정보 유출과 관련된 특이한 패턴이 확인되지 않으며, 백업 프로세스의 일반적인 운영 현황으로 판단됩니다.
- 대응 권고: 1) 백업 대상 경로(nas01:/backup/db_full)의 접근 제어 및 암호화 상태 확인
2) 백업 로그 주기적 검토를 통해 비정상 패턴(예: 예상치 못한 대용량 전송) 발생 시 즉시 대응
3) 백업 시스템의 무결성 검증 절차 이행 여부 확인

--- 로그 본문 (마스킹됨) ---
2025-11-16T09:52:51.008Z cron[backup] INFO job=nightly_full_backup status=OK duration=864s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T09:53:30.129Z,2025-11-16T09:53:30.129Z
31,LOG-1763286785112-214,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763286785112-214] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T09:53:00.010Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 백업 프로세스(cron[backup])가 정상적으로 완료되었으며, 네트워크 공유(NAS) 경로로의 데이터 전송이 확인되었습니다. 로그에 민감정보 마스킹 토큰([EMAIL], [PHONE] 등)이 포함되어 있지 않으며, 외부 시스템으로의 비정상적인 데이터 유출이나 인증 정보 악용 징후가 없습니다. 정기적인 백업 작업으로 판단됩니다.
- 대응 권고: 1. 백업 대상 경로에 민감한 데이터가 포함되지 않았는지 주기적으로 검토 (특히 [RRN], [CARD] 등 개인정보 저장 여부 확인). 2. 백업 시스템의 접근 제어 목록(ACL) 및 암호화 상태를 점검. 3. 정상 백업 로그 패턴과 비교하여 이상 징후 발생 시 즉시 조사.

--- 로그 본문 (마스킹됨) ---
2025-11-16T09:53:00.010Z cron[backup] INFO job=nightly_full_backup status=OK duration=830s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T09:53:30.136Z,2025-11-16T09:53:30.136Z
32,LOG-1763287361251-393,High,exfiltration,[High] CRM 시스템 / exfiltration,"[#LOG-1763287361251-393] CRM 시스템 / exfiltration

- 발생 시각: 2025-11-16T10:02:36.009Z
- 최종 위험도: High
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: crm_admin 계정이 customer 테이블의 대량 데이터(4530건)를 name, phone, email 필드와 함께 csv 형식으로 내보냄. filter 조건으로 'recent_signup&vip'가 적용되어 특정 고객 그룹을 대상으로 한 선택적 데이터 추출이 발생했으며, 이는 개인정보 유출(exfiltration) 가능성이 높은 행동임. 특히 [PHONE], [EMAIL]과 같은 민감정보가 포함된 데이터 전송 행위는 심각한 보안 위협으로 판단됨
- 대응 권고: 1. 즉시 CRM 시스템의 내보내기 기능 접근 권한 및 로그 감사 수행 2. csv 파일 전송 경로 및 수신자 확인 3. crm_admin 계정의 최근 활동 및 MFA 적용 여부 검토 4. 고객 데이터 추출에 대한 사전 승인 프로세스 준수 확인 5. 필요 시 개인정보 유출 대응 절차에 따라 관련 기관 신고 검토

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:02:36.009Z CRM[export] INFO user=crm_admin op=export object=customer rows=4530 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv",CRM 시스템,,2025-11-16T10:03:30.085Z,2025-11-16T10:03:30.085Z
33,LOG-1763287367420-905,High,exfiltration,[High] CRM 시스템 / exfiltration,"[#LOG-1763287367420-905] CRM 시스템 / exfiltration

- 발생 시각: 2025-11-16T10:02:44.010Z
- 최종 위험도: High
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: crm_admin 계정이 고객 데이터의 이름, 전화번호([PHONE]), 이메일([EMAIL])을 포함한 2,823건의 레코드를 CSV 형식으로 대량 내보내기(export) 수행. 필터 조건으로 'recent_signup&vip'가 적용되어 특정 고객 그룹에 대한 선택적 데이터 유출 가능성이 높음. CRM 시스템에서의 대량 데이터 추출 행위는 개인정보 유출(exfiltration) 의심 사례로 분류될 수 있음
- 대응 권고: 1) 즉시 해당 export 작업의 목적 및 승인 여부 확인 2) crm_admin 계정의 활동 로그 추가 분석(최근 비인가 접근 시도 여부 등) 3) 데이터 내보내기 기능에 대한 접근 제어 및 감사 로그 강화 4) 유출 가능성이 있는 경우 개인정보보호팀에 통보 및 사후 대응 절차 수행

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:02:44.010Z CRM[export] INFO user=crm_admin op=export object=customer rows=2823 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv",CRM 시스템,,2025-11-16T10:03:30.093Z,2025-11-16T10:03:30.093Z
34,LOG-1763287376317-414,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763287376317-414] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T10:02:52.007Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 주어진 로그는 nightly_full_backup 작업이 정상적으로 완료되었음을 나타내는 시스템 모니터링 로그입니다. 로그 내에 개인정보 유출, 계정 악용, 설정 오류와 관련된 특정 패턴이나 이상 징후가 확인되지 않으며, 외부 전송이나 비정상적 접근 시도에 대한 증거도 없습니다. 백업 대상 경로(nas01:/backup/db_full)가 내부 스토리지로 한정되어 있어 운영상 정상적인 작업으로 판단됩니다.
- 대응 권고: 현재 로그만으로는 추가 조치가 필요하지 않으나, 백업 데이터의 암호화 상태 및 접근 제어를 정기적으로 점검하세요. 백업 로그에 [EMAIL], [CARD] 등의 민감정보가 실수로 포함되지 않도록 주의하며, 외부 시스템으로 백업 전송 시 반드시 암호화를 적용하시기 바랍니다.

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:02:52.007Z cron[backup] INFO job=nightly_full_backup status=OK duration=419s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T10:03:30.100Z,2025-11-16T10:03:30.100Z
35,LOG-1763287379348-375,Medium,credential_abuse,[Medium] 로그인 게이트웨이 / credential_abuse,"[#LOG-1763287379348-375] 로그인 게이트웨이 / credential_abuse

- 발생 시각: 2025-11-16T10:02:54.008Z
- 최종 위험도: Medium
- PII 요약: 민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).
- 위험도 판단 근거: admin01 계정에 대해 9회의 연속된 로그인 실패가 발생했으며, 이는 계정 탈취 시도(credential stuffing) 또는 비밀번호 추측 공격(brute-force attack)의 가능성을 시사합니다. src_ip=[IP]에서 발생한 접근으로, 추가적인 인증 시도 시 lockout=false 상태이므로 지속적인 공격 가능성이 존재합니다. 다만, 현재 계정 잠금이 활성화되지 않아 즉각적인 위험 수준은 Medium으로 판단합니다.
- 대응 권고: 1. [IP]를 즉시 차단 목록에 추가하고, 해당 IP의 추가 활동을 모니터링하세요. 2. admin01 계정의 비밀번호를 강제 재설정하고, 계정 잠금 정책(lockout=true)을 활성화하세요. 3. 동일 사용자(admin01) 또는 유사 계정(admin* 등)에 대한 로그인 시도를 집중 감시하세요. 4. 다중 인증(MFA) 적용 여부를 확인하고, 미적용 시 즉시 도입하세요.

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:02:54.008Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=9 src_ip=[IP] lockout=false",로그인 게이트웨이,,2025-11-16T10:03:30.107Z,2025-11-16T10:03:30.107Z
36,LOG-1763287379364-376,High,credential_abuse,[High] 웹 애플리케이션 / credential_abuse,"[#LOG-1763287379364-376] 웹 애플리케이션 / credential_abuse

- 발생 시각: 2025-11-16T10:02:56.006Z
- 최종 위험도: High
- PII 요약: 민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).
- 위험도 판단 근거: SQL 인젝션 공격 시도가 탐지되었으며, WAF(Web Application Firewall)에 의해 차단되었습니다. 공격자는 'id' 파라미터에 SQL 인젝션 페이로드(' OR '1'='1)를 삽입하여 인증을 우회하려는 시도를 했습니다. 이는 계정 탈취를 목적으로 한 credential_abuse(계정 악용) 행위에 해당합니다. 로그인 엔드포인트(/login)를 대상으로 한 점, 악의적인 SQL 쿼리 사용 점이 심각한 보안 위협으로 판단됩니다.
- 대응 권고: 1. WAF 로그를 심층 분석하여 동일 IP([IP])에서 추가 공격 시도가 있는지 확인 2. 'tester' 계정의 최근 활동 로그 검토 3. 로그인 페이지의 입력값 검증 로직 강화 및 파라미터화된 쿼리 사용 여부 점검 4. 동일 공격 패턴 차단을 위한 WAF 규칙 업데이트 5. 개발팀에 SQL 인젝션 취약점 수정 요청

--- 로그 본문 (마스킹됨) ---
2025-11-16T10:02:56.006Z WEB_APP[waf] WARN sqli_detected user=tester src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked",웹 애플리케이션,,2025-11-16T10:03:30.116Z,2025-11-16T10:03:30.116Z
