log_id,occurred_at,source,incident_category,risk,pii_status,pii_summary,analyzer_reason,redacted_log
LOG-1763476991397-240,2025-11-18T14:43:06.057Z,CRM 시스템,exfiltration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"crm_admin 계정이 2,186건의 고객 데이터(이름, 전화번호, 이메일)를 필터링 후 CSV로 대량 추출했으며, 유사 인시던트 4건이 1분 내 집중 발생했기 때문. 특히 'vip' 필터가 포함된 점과 외부 전송 가능성이 있는 포맷(format=csv)으로 인해 개인정보 유출(exfiltration) 위험도가 높은 상황으로 판단됨","2025-11-18T14:43:06.057Z CRM[export] INFO user=crm_admin op=export object=customer rows=2186 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv"
LOG-1763476995251-684,2025-11-18T14:43:12.050Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T14:43:12.050Z cron[backup] INFO job=nightly_full_backup status=OK duration=857s errors=0 target=""nas01:/backup/db_full"""
LOG-1763477001184-988,2025-11-18T14:43:18.052Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:43:18.052Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=799KB src_ip=[IP] result=OK"
LOG-1763477007207-88,2025-11-18T14:43:24.055Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T14:43:24.055Z cron[backup] INFO job=nightly_full_backup status=OK duration=149s errors=0 target=""nas01:/backup/db_full"""
LOG-1763477015573-806,2025-11-18T14:43:30.090Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","관리자 계정(admin01)에서 7회의 연속된 로그인 실패가 발생했으며, 계정 잠금(lockout)이 활성화되지 않아 추가 공격 가능성이 존재합니다. 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])은 포함되지 않았으나, 동일 시간대에 유사한 인시던트가 다수 발생한 점으로 미루어 계정 탈취 시도 또는 크리덴셜 스터핑 공격 가능성이 있습니다.",2025-11-18T14:43:30.090Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=7 src_ip=[IP] lockout=false
LOG-1763477043190-804,2025-11-18T14:43:36.066Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T14:43:36.066Z cron[backup] INFO job=nightly_full_backup status=OK duration=862s errors=0 target=""nas01:/backup/db_full"""
LOG-1763477049186-200,2025-11-18T14:44:06.051Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T14:44:06.051Z cron[backup] INFO job=nightly_full_backup status=OK duration=285s errors=0 target=""nas01:/backup/db_full"""
LOG-1763477055244-531,2025-11-18T14:44:12.051Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:44:12.051Z monitor[agent] INFO healthcheck ok cpu=49.7% mem=26.1% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763477061208-15,2025-11-18T14:44:18.049Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T14:44:18.049Z cron[backup] INFO job=nightly_full_backup status=OK duration=615s errors=0 target=""nas01:/backup/db_full"""
LOG-1763477069205-738,2025-11-18T14:44:24.050Z,웹 애플리케이션,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","SQL 인젝션 탐지(WAF 경고)가 발생했으나, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])은 포함되지 않았습니다. 'id=\' OR \'1\'=\'1' 파라미터는 계정 검증 우회 시도로 판단되며, 유사 인시던트가 반복 발생한 점을 고려할 때 위험도가 Medium으로 분류됩니다. 외부 IP 접근 및 차단 조치가 이루어졌으나 추가 조사가 필요합니다.","2025-11-18T14:44:24.050Z WEB_APP[waf] WARN sqli_detected user=guest src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked"
LOG-1763477073211-908,2025-11-18T14:44:30.068Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T14:44:30.068Z cron[backup] INFO job=nightly_full_backup status=OK duration=860s errors=0 target=""nas01:/backup/db_full"""
LOG-1763477088272-872,2025-11-18T14:44:36.072Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:44:36.072Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=804KB src_ip=[IP] result=OK"
LOG-1763477099483-287,2025-11-18T14:44:54.045Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상 로그인 성공 로그로, 사용자 carol의 성공적인 인증 시도를 나타냅니다. 민감정보 토큰이 포함되지 않았으며, 유사한 인시던트 사례들은 모두 별도의 IP 주소 1건이 탐지된 credential_abuse 사례로 이 로그와는 직접적인 연관성이 없습니다. 로그인 성공 자체는 시스템의 정상적인 작동 범위 내에 속합니다.","2025-11-18T14:44:54.045Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=148ms ua=""Chrome/120"""
LOG-1763477109194-252,2025-11-18T14:45:06.052Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T14:45:06.052Z cron[backup] INFO job=nightly_full_backup status=OK duration=794s errors=0 target=""nas01:/backup/db_full"""
LOG-1763477121240-394,2025-11-18T14:45:12.050Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:45:12.050Z monitor[agent] INFO healthcheck ok cpu=18.6% mem=29.1% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763477121265-829,2025-11-18T14:45:18.049Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:45:18.049Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=184KB src_ip=[IP] result=OK"
LOG-1763477128951-574,2025-11-18T14:45:24.052Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","단순 파일 읽기 작업(manual_v3.pdf)으로, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았으며, 정상 업무 범위 내의 파일 접근으로 판단됨. 877KB 크기의 문서 접근은 일반적인 업무 활동과 일치하며, 비정상적이거나 반복적인 접근 시도가 없음.","2025-11-18T14:45:24.052Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=877KB src_ip=[IP] result=OK"
LOG-1763477139206-161,2025-11-18T14:45:36.065Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:45:36.065Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=300KB src_ip=[IP] result=OK"
LOG-1763477142203-54,2025-11-18T14:42:36.064Z,CRM 시스템,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"고객 정보(이름, [PHONE], [EMAIL]) 4,049건이 CSV 형식으로 대량 추출되었습니다. 유사 인시던트 사례에서 exfiltration(정보 유출) 패턴으로 분류되었으며, 정규식 검사에서 민감정보 패턴이 미탐지되었으나 실제 데이터 유출 가능성이 존재합니다. 다만 파일 전송 경로 또는 외부 시스템과의 연계 여부가 로그에 명시되지 않아 High 위험도로 단정할 수 없습니다.","2025-11-18T14:42:36.064Z CRM[export] INFO user=sales_lead op=export object=customer rows=4049 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv"
LOG-1763477145273-217,2025-11-18T14:45:42.051Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T14:45:42.051Z cron[backup] INFO job=nightly_full_backup status=OK duration=160s errors=0 target=""nas01:/backup/db_full"""
LOG-1763477153954-904,2025-11-18T14:45:48.045Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","admin01 계정에 대한 11회 연속 로그인 실패 시도가 발생했으며, 잠금 처리(lockout)가 활성화되지 않아 추가적인 계정 악용 가능성이 존재합니다. 외부 IP([IP])에서의 비정상 접근 시도로 판단되나, 현재 로그에는 민감 정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. 반복 실패 시도는 계정 탈취 또는 무차별 대입 공격(Brute Force)의 초기 단계로 의심됩니다.",2025-11-18T14:45:48.045Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=11 src_ip=[IP] lockout=false
LOG-1763477157179-752,2025-11-18T14:45:54.050Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:45:54.050Z FILESRV[access] INFO user=staff01 op=read path=""/dept/shared/manual_v3.pdf"" size=187KB src_ip=[IP] result=OK"
LOG-1763477163181-459,2025-11-18T14:46:00.071Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:46:00.071Z monitor[agent] INFO healthcheck ok cpu=12.0% mem=42.9% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763477169179-429,2025-11-18T14:46:06.059Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:46:06.059Z monitor[agent] INFO healthcheck ok cpu=25.2% mem=31.4% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763477178281-559,2025-11-18T14:46:12.051Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:46:12.051Z monitor[agent] INFO healthcheck ok cpu=34.5% mem=35.9% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763477181190-695,2025-11-18T14:46:18.065Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T14:46:18.065Z cron[backup] INFO job=nightly_full_backup status=OK duration=685s errors=0 target=""nas01:/backup/db_full"""
LOG-1763477187193-82,2025-11-18T14:46:24.053Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T14:46:24.053Z cron[backup] INFO job=nightly_full_backup status=OK duration=77s errors=0 target=""nas01:/backup/db_full"""
LOG-1763477193182-87,2025-11-18T14:46:30.073Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:46:30.073Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=149ms ua=""Chrome/120"""
LOG-1763477199195-354,2025-11-18T14:46:36.057Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:46:36.057Z WEB_APP[http] INFO login success user=alice src_ip=[IP] method=POST path=""/login"" status=200 resp_time=169ms ua=""Chrome/120"""
LOG-1763477205241-810,2025-11-18T14:46:42.052Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:46:42.052Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1402KB src_ip=[IP] result=OK"
LOG-1763477211185-359,2025-11-18T14:46:48.058Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:46:48.058Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=964KB src_ip=[IP] result=OK"
LOG-1763477213285-393,2025-11-18T14:43:48.010Z,오브젝트 스토리지,misconfiguration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"cloud_user가 internal-docs 버킷의 project_plan_v2.pdf 객체에 만료 기간이 없는(public-read ACL) 공개 링크를 생성했습니다. 내부 문서에 대한 무제한 공개 접근 권한 부여는 의도치 않은 개인정보 유출 또는 중요 문서 유출로 이어질 수 있습니다. 참고 사례들과 달리 PII 토큰이 직접 노출되지 않았으나, 객체명(project_plan_v2.pdf)에서 내부 문서 성격이 확인되며, 외부 접근 가능성을 고려할 때 위험도가 높습니다.","2025-11-18T14:43:48.010Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read"""
LOG-1763477217218-996,2025-11-18T14:46:54.054Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:46:54.054Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=1833KB src_ip=[IP] result=OK"
LOG-1763477229193-995,2025-11-18T14:47:06.052Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:47:06.052Z monitor[agent] INFO healthcheck ok cpu=16.6% mem=29.6% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763477238260-853,2025-11-18T14:47:12.053Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:47:12.053Z WEB_APP[http] INFO login success user=alice src_ip=[IP] method=POST path=""/login"" status=200 resp_time=197ms ua=""Chrome/120"""
LOG-1763477241207-787,2025-11-18T14:47:18.050Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:47:18.050Z monitor[agent] INFO healthcheck ok cpu=48.2% mem=39.0% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763477247188-249,2025-11-18T14:47:24.053Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-18T14:47:24.053Z cron[backup] INFO job=nightly_full_backup status=OK duration=743s errors=0 target=""nas01:/backup/db_full"""
LOG-1763477253179-650,2025-11-18T14:47:30.068Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:47:30.068Z monitor[agent] INFO healthcheck ok cpu=47.9% mem=57.0% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763477259189-177,2025-11-18T14:47:36.065Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-18T14:47:36.065Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=167ms ua=""Chrome/120"""
